№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
770;4038073-1;31334348-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Скрепка;Скрепки никелированные 28 мм.;164;Штука;282.00;46 248.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
771;4038073-1;31334313-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Антистеплер;Корпус материалы: пластик, Түсі Қара;22;Штука;240.00;5 280.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
772;4038073-1;31334340-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Ручка канцелярская;Ручка шариковая (красная);60;Штука;111.00;6 660.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка не состоялась
773;4038073-1;31334359-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Шило;Материал металл, с пластиковой ручкой.;6;Штука;1 200.00;7 200.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка не состоялась
774;4038073-1;31334331-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Обложка;Обложка для альбомного журнала прозрачная, гелевая.;293;Штука;150.00;43 950.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
775;4038073-1;31334319-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Стикер;Индексы в наборе . Неоновые пластиковые. Размеры 45*12+42*12 5цветов (1 ленты + 5 стрелки).;260;Набор;430.00;111 800.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
776;4038073-1;31334336-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Папка;Папка с 3-мя кольцами из прочного пластика с кармашком на корешке. Синего цвета. Для листов формата А4.;300;Штука;832.00;249 600.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
777;4038073-1;31334347-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Скотч;Лента клейкая 48мм*50 м;243;Штука;532.00;129 276.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
778;4038073-1;31334321-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Карандаш;Заточенный, ударопрочный грифель, мягкое покрытие корпуса, с ластиком. Чернографитный.;241;Штука;41.00;9 881.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка не состоялась
779;4038073-1;31334343-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Скоба;Скобы для степлера №10;219;Штука;92.00;20 148.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
780;4038073-1;31334317-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Зажим;Тип: Зажимы для бумаг. Количество в упаковке, шт: 12. Длина, мм: 51;36;Упаковка;1 550.00;55 800.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
781;4038073-1;31334320-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Калькулятор;"""Питание батарейка+солнечный элемент. Назначение бухгалтерский. Конструкция настольный, с наклонной панелью (фиксированная угловая). Разрядность 16. Модулей памяти 2. Цвет черный. Автоматическое отключение калькулятора есть. Длина205 мм. Ширина 155 мм. Высота 35 мм.""";36;Штука;4 600.00;165 600.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Закупка состоялась
782;4038073-1;31334350-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Диспенсер;"Материал: пластик; снабжена магнитом: форма: овальная.";4;Штука;560.00;2 240.00;2020-02-28 17:00:00;2020-03-06 17:00:01;Запрос ценовых предложений;Отказ от лота
783;4033686-1;30998662-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Пленка;"Пленка пищевая. Главными преимуществами пищевой пленки являются: престрейч и обратимость растяжения; выдерживает температуры воздуха от -50C до +100C, длину рулонной намотки не менее 200 м. шириной не менее 40 см.";220;Штука;3 200.00;704 000.00;2020-02-27 09:00:00;2020-03-05 09:00:01;Запрос ценовых предложений;Закупка состоялась
