№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
2680;5730299-1;43899738-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Изолента;Электроизоляционная лента (изолента) на хлопчатобумажной основе, VIOR, прорезиненная на тканевой основе. Рабочее напряжение до 1000В. Размер 18мм.х10м.. Рабочая температура от -30 до +30 градусов С.;10;Штука;50.00;500.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2681;5730299-1;43898076-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стартер;Стартер ГАЗ, ПАЗ редукторный 12В. Артикул 11.131.826, дополнительный артикул СТ230А1-3708000. Производитель ELTRA.;1;Штука;60 000.00;60 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2682;5730299-1;43897847-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Насос рулевого управления;Насос гидроусилителя руля КАМАЗ 53212-3407200 в сборе.;1;Штука;62 000.00;62 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2683;5730299-1;43899170-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Масло моторное;Полусинтетическое моторное масло для 2х тактных бензиновых подвесных лодочных моторов. Производитель MOTUL.;10;Литр (куб. дм.);1 500.00;15 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2684;5730299-1;43898866-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Масло гидравлическое;Индустриальное масло Газпромнефть И-40А (Веретенка). Вид масла гидравлическое. В канистре по 10 л.;50;Литр (куб. дм.);900.00;45 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2685;5730299-1;43900884-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пружина оттяжная пневмогидроусилителя;Пружина оттяжная ПГУ КАМАЗ. Артикул 5320-1602160;4;Штука;450.00;1 800.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2686;5730299-1;43897957-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Жидкость;Жидкость тормозная DOT-4 Super в баночке 455гр.;20;Штука;550.00;11 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2687;5730299-1;43902152-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Вал карданный;Вал карданный заднего моста КАМАЗ. Артикул 5320-2201011-02;1;Штука;89 000.00;89 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2688;5730299-1;43902453-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стакан;Стакан подшипника КАМАЗ конической шестерни. Артикул 5320-2502049;1;Штука;14 500.00;14 500.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2689;5730299-1;43900128-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Предохранитель;Набор пластмассовых предохранителей в пластиковой коробке. Артикул S09302010, флажковый, ток- 5-35А. Торговая марка Skyway, Россия.;1;Штука;1 500.00;1 500.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2690;5730299-1;43900659-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Предохранитель;Набор предохранителей AVS со светодиодом. Артикул 43735. Тип-мини. Ток- 5-30А. В упаковке количество 10 штук. Производитель AVS.;2;Упаковка;900.00;1 800.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2691;5730299-1;43901611-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стекло;Стекло лобовое правое на ПАЗ-3205, 1265х1067;1;Штука;27 500.00;27 500.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2692;5730299-1;43899816-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Изолента;Электроизоляционная лента (изолента) на базе ПВХ (поливинилхлорид), производитель Rexant. Размер: ширина 19мм., длина 20м.. Рабочая температура от -30 до +30 градусов С. Температуростойкость до 50 градусов С.;1;Упаковка;1 800.00;1 800.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2693;5729813-1;43903247-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по техническому освидетельствованию электросетевых и аналогичных объектов;Энергоэкспертиза, согласно тех.спецификации. За счет собственных средств 100%;1;Одна услуга;300 000.00;300 000.00;2021-04-15 13:00:17;2021-04-22 14:00:29;Запрос ценовых предложений;Закупка состоялась
2694;5724013-1;14909079-ОЛ-ЗЦП1;37852580;"АО ""ЛОК ""Ок-Жетпес""";Товар;Чай;Чай разовый в саше-пакетах по 2 гр., гранулированный, черный, без ароматических добавок. Гостиничный;30;Упаковка;1 860.00;55 800.00;2021-04-14 16:40:00;2021-04-21 16:40:00;Запрос ценовых предложений;Закупка не состоялась
2695;5724013-1;14909079-ОЛ-ЗЦП1;40556983;"АО ""ЛОК ""Ок-Жетпес""";Товар;Чай;Чай разовый в саше-пакетах по 2 гр., гранулированный,зеленый, без ароматических добавок. Гостиничный;26;Упаковка;1 860.00;48 360.00;2021-04-14 16:40:00;2021-04-21 16:40:00;Запрос ценовых предложений;Закупка не состоялась
2696;5717718-1;43372916-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пленка;Пленка полиэтиленовая, двухслойная, ширина 1,5м. (ЛРО);40;Метр погонный;200.00;8 000.00;2021-04-14 09:00:00;2021-04-21 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2697;5717718-1;43373030-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Маски косметологические одноразовые в упаковке по 25 штук (ЛРО);50;Одна пачка;500.00;25 000.00;2021-04-14 09:00:00;2021-04-21 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2698;5717718-1;43373410-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство дезинфицирующее;Отбеливатель хлорсодержащий (жидкий) 1л. (ЛРО);6;Литр (куб. дм.);1 380.00;8 280.00;2021-04-14 09:00:00;2021-04-21 09:00:00;Запрос ценовых предложений;Закупка не состоялась
